index,CID,Molecule (RDKit Mol),SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
312,202484,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@H]1COc2cccc(OC)c2C1.Cl,4.6221,131.182,203.935647,59.08,479.061,478.259835,6,0,9,0,5,2,7,33,72,4,1,2,3,0,1,2,1,1,1,0.692308,20.961061,12.41001,9.848765,7.603983,5.899173,12.41001,9.848765,7.603983,5.899173,-1.79,25.826019,11.565005,5.831114,9.473726,61.006968,16.009896,5.41499,70.274583,18.199101,0,0,0,0,11.499024,12.407033,19.0628,0,9.799819,5.41499,77.173794,33.350949,23.762553,0,11.499024,24.221393,9.473726,19.388894,0,0,12.407033,25.831748,69.162167,30.991692,7.109798,18.105906,0,11.814359,0,0,26,0,1,0,0,0,0,1,1,3,1,33,11,2,0,19,3,0,9,10,6,0,0,0,0,4,7,1,0,12,7,1,0,0,1,3,0,0,0,0,3,1
313,200954,Br.c1ccc(C2(N3CCCCC3)CCCCC2)cc1,4.9098,86.951,127.70664,3.24,324.306,323.124862,1,0,2,0,1,0,2,19,45,3,1,2,2,0,1,1,1,1,1,0.647059,13.526353,7.723853,6.005978,4.95324,3.994474,7.723853,6.005978,4.95324,3.994474,-0.34,15.056569,6.896368,3.05361,0,17.989423,5.538925,0,56.930024,30.331835,0,0,0,0,0,16.981451,0,0,4.89991,0,56.905498,13.089513,35.895287,0,0,16.981451,0,4.89991,0,0,16.981451,56.015122,44.336251,5.538925,0,0,0,0,0,0,17,0,0,1,0,0,0,0,1,0,0,19,2,0,0,15,3,0,2,1,1,0,0,0,0,0,0,0,0,15,2,1,0,0,0,3,0,0,0,0,0,0
314,199956,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1.Cl.Cl,4.7704,117.063,173.105169,9.72,412.43,411.130274,3,0,4,0,4,0,6,26,53,4,2,1,2,0,1,2,2,0,0,0.4,17.584425,9.671239,7.771396,6.114246,4.641709,8.854743,6.68762,4.983977,3.545961,-0.91,21.390754,9.860772,4.675513,4.89991,56.11603,0,0,6.420822,58.321903,0,0,0,11.374773,0,36.575951,0,0,9.799819,0,16.211789,51.21612,48.530937,0,0,47.950724,14.699729,0,0,0,24.814066,36.027353,44.278718,42.514749,11.374773,0,0,0,0,0,20,0,2,0,0,1,0,0,3,0,0,26,5,0,0,16,6,0,4,3,3,0,0,0,0,1,3,0,0,13,7,0,0,0,0,4,0,0,0,0,4,2
315,198375,CNCCCC12CCC(c3ccccc31)c1ccccc12.CS(=O)(=O)O,3.7154,105.3743,155.945643,66.4,373.518,373.171165,4,2,4,2,3,0,5,26,53,5,2,0,3,0,0,0,2,0,3,0.428571,16.220141,10.973427,8.754036,5.59367,4.718336,9.125115,7.287996,5.59367,4.718336,-1.69,19.082172,7.508191,3.702517,5.316789,32.818744,15.533117,0,53.854999,48.530937,0,0,0,0,0,0,12.970547,0,5.316789,0,37.016183,19.848198,70.784743,0,0,10.118127,5.316789,4.55275,0,8.417797,0,48.530937,61.529521,11.332897,6.255769,0,0,0,10.118127,0,21,0,0,0,0,1,0,1,0,3,0,26,7,2,0,13,6,0,4,7,4,2,2,0,0,5,4,0,1,10,5,1,0,0,0,5,0,0,0,0,8,9
316,197060,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,3.9366,93.1617,137.557419,28.26,310.441,310.204513,3,1,2,1,2,0,3,23,49,6,2,3,4,1,2,3,1,1,1,0.6,14.139554,9.206552,7.776522,6.723428,5.798926,9.206552,7.776522,6.723428,5.798926,-1.48,13.913476,5.006141,1.921593,4.736863,36.125039,6.420822,11.835812,43.361488,18.199101,0,10.902925,0,0,5.749512,0,4.736863,0,9.883888,11.835812,44.566771,20.19931,29.456481,0,5.749512,10.902925,9.720841,4.89991,0,0,0,13.344559,54.86083,41.646113,7.109798,5.749512,0,0,0,0,20,0,0,0,0,0,0,0,2,1,0,23,4,0,0,18,5,0,2,4,3,1,1,0,0,2,2,0,0,9,10,0,0,0,1,4,1,0,0,0,12,11
317,178132,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,4.2003,123.934,191.782554,59.08,442.6,442.283158,6,0,9,0,5,2,6,32,70,4,1,2,3,0,1,2,1,1,1,0.692308,19.736316,12.41001,9.848765,7.603983,5.899173,12.41001,9.848765,7.603983,5.899173,-2.08,23.090775,10.24031,4.952129,9.473726,61.006968,16.009896,5.41499,70.274583,18.199101,0,0,0,0,11.499024,0,19.0628,0,9.799819,5.41499,77.173794,33.350949,23.762553,0,11.499024,11.814359,9.473726,19.388894,0,0,0,25.831748,69.162167,30.991692,7.109798,18.105906,0,11.814359,0,0,26,0,0,0,0,0,0,1,1,3,1,32,11,2,0,19,3,0,9,10,6,0,0,0,0,4,7,1,0,12,7,1,0,0,1,3,0,0,0,0,3,1
318,171544,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1.Cl,4.6525,93.4527,141.322466,33.62,337.25,336.079619,3,1,2,1,3,0,5,22,40,3,2,0,1,0,0,1,2,0,0,0.235294,14.040009,7.381786,5.546529,3.883111,2.737977,7.003822,5.110093,3.648014,2.565874,-1.71,16.656938,6.590958,2.917619,5.316789,12.566437,10.337914,0,24.974377,53.523341,5.022633,0,0,5.687386,0,24.007973,4.736863,0,5.316789,4.992405,19.448525,6.544756,64.680473,0,0,35.717039,10.053652,0,0,4.992405,12.407033,41.932775,37.610027,17.130841,5.687386,0,5.601051,0,6.02168,0,17,0,2,0,0,0,0,1,1,0,1,22,6,0,0,10,7,0,2,4,3,1,1,0,0,3,2,0,0,10,5,1,0,0,0,3,0,0,0,0,2,1
319,171500,COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1.Cl,4.2313,100.524,150.54222,21.7,347.886,347.165207,3,0,5,0,3,0,4,24,50,3,2,1,1,0,1,1,2,0,0,0.4,15.167735,8.263645,6.314708,4.688278,3.397171,8.263645,6.314708,4.688278,3.397171,-1.71,18.626121,8.952176,4.65106,9.473726,38.753774,0,5.917906,17.902179,54.597304,0,0,0,0,11.499024,12.407033,9.473726,0,4.89991,5.917906,12.338728,33.853864,60.160755,0,11.499024,12.407033,14.373636,0,0,0,12.407033,30.331835,55.760076,12.462662,13.71668,11.499024,0,0,0,0,20,0,1,0,0,0,0,0,1,2,0,24,7,0,0,12,6,0,5,5,3,0,0,0,0,2,3,0,0,12,6,0,0,0,0,3,0,0,0,0,0,0
320,171003,C/N=C1/CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1.CN(C)CCC=C1c2ccccc2CCc2ccccc21,6.0178,173.5785,252.958805,51.43,577.172,576.265589,5,1,4,1,4,0,6,42,79,6,4,0,2,0,0,1,4,0,1,0.222222,25.22045,14.696472,11.145871,7.75649,5.618787,14.318507,10.709435,7.521393,5.446684,-4.03,29.461955,13.755237,6.878243,10.57588,55.238529,12.841643,0,34.238079,113.122703,5.022633,11.270144,0,0,0,11.60094,5.207253,0,9.963127,9.984809,19.262465,34.232529,146.553664,0,0,28.706704,4.89991,10.199658,10.055622,0,0,96.539732,79.383821,29.397163,11.05427,12.380376,0,0,0,0,36,0,1,0,0,0,0,2,2,1,0,42,9,2,0,21,14,0,4,6,5,1,1,0,0,5,4,1,0,20,12,0,0,0,0,4,2,0,0,0,6,3
321,169885,CCC(N)Cc1cc(OC)c(C)cc1OC.Cl,2.71382,73.5014,109.706072,44.48,259.777,259.133907,3,2,5,1,3,0,4,17,39,1,1,0,0,0,0,0,1,0,0,0.538462,11.764856,5.589935,4.006128,2.80438,1.699936,5.589935,4.006128,2.80438,1.699936,-0.93,16.07,7.406392,4.09596,15.207393,20.261436,6.420822,6.923737,24.471462,12.132734,0,0,0,0,11.499024,12.407033,9.473726,0,0,5.733667,32.730958,14.219595,23.259637,0,11.499024,12.407033,15.207393,0,0,0,12.407033,6.923737,43.025018,6.041841,14.219595,11.499024,0,0,0,0,13,0,1,0,0,0,0,1,0,2,0,17,10,0,0,3,3,0,5,5,3,2,1,0,0,5,4,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0
322,167305,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],-4.9208,82.8935,234.134046,111.59,408.923,407.968148,6,2,2,1,5,1,9,25,36,3,2,0,1,0,0,1,2,0,0,0.0625,20.695429,6.887193,5.180896,3.506735,2.437657,6.509228,4.74446,3.271638,2.265554,0.572727,25.572727,11.423672,6.028529,113.192386,29.106203,9.589074,0,11.126903,53.523341,5.022633,0,0,5.687386,0,11.60094,122.940863,0,0,4.992405,6.041841,5.316789,64.680473,0,0,34.876496,20.694045,9.786942,0,0,0,41.932775,18.199101,16.149536,17.368377,0,6.041841,0,5.90718,102.76907,16,0,1,0,0,0,0,0,2,4,0,25,4,2,0,11,7,0,2,12,6,2,2,2,2,4,0,1,0,10,7,0,0,0,0,2,1,0,0,0,2,1
323,165659,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,8.5331,211.3958,308.518474,33.19,717.851,716.308239,5,1,9,1,6,0,8,49,99,7,4,1,3,0,1,2,4,0,1,0.365854,31.249444,18.603497,14.63817,10.893835,8.219721,17.409036,13.117958,9.528469,6.97727,-2.81,37.445381,18.433325,9.706667,4.89991,92.866534,12.841643,0,35.095449,106.862493,5.022633,5.573105,0,11.374773,0,35.769858,5.106527,0,14.699729,0,35.474253,77.960187,124.347965,0,0,52.717735,19.806257,4.89991,0,0,12.407033,90.102516,104.482133,60.626895,17.981655,0,0,0,0,0,41,0,2,0,0,1,0,1,3,1,0,49,13,1,0,27,12,0,9,6,5,1,1,0,0,4,8,1,0,22,13,0,0,0,0,6,1,0,0,0,8,4
324,163701,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.Cl,2.1932,80.4574,121.124391,46.33,282.815,282.149891,3,2,5,1,2,1,4,19,42,2,1,1,1,0,0,0,1,1,1,0.533333,12.450086,6.752057,4.951571,4.110895,2.88174,6.752057,4.951571,4.110895,2.88174,-1.06,15.995741,6.396613,2.626757,5.733667,30.441359,10.209528,5.917906,25.831748,30.331835,0,0,0,0,0,12.407033,4.794537,0,4.89991,11.651574,25.683286,19.634269,35.895287,0,0,18.314213,10.633577,4.794537,0,0,12.407033,30.331835,38.29441,13.089513,5.41499,0,0,5.90718,0,0,15,0,1,0,0,0,0,2,0,1,0,19,9,1,0,6,3,0,5,4,3,2,1,0,0,4,3,2,0,6,2,1,1,0,0,1,0,0,0,0,0,0
325,163122,NC(=O)[C@H]1CSCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCCC(=O)N1,-1.5075,97.1575,159.561444,150.28,394.457,394.142324,10,5,6,4,6,4,11,27,49,3,1,2,2,1,2,2,0,0,0,0.5625,15.458908,9.854231,7.580335,5.647825,4.363169,8.699531,6.580555,4.63564,3.186407,-2.56,19.208503,8.420379,4.591969,16.367245,68.25175,25.59897,0,24.956393,12.524164,0,0,0,0,0,11.761885,19.178149,0,25.501444,5.733667,43.808809,11.629642,18.218092,0,0,35.390604,26.251133,19.178149,4.983979,0,11.761885,0,12.841643,30.485268,12.204108,18.125522,0,23.628719,0,0,16,0,0,0,0,1,0,2,4,4,0,27,9,4,0,14,2,0,6,14,10,5,4,0,0,5,2,4,0,11,5,0,0,0,2,1,0,0,0,0,0,0
326,163091,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,4.2585,80.947,123.478191,12.47,285.774,285.092042,2,0,0,0,2,0,3,20,36,4,2,1,2,0,1,2,2,0,0,0.294118,12.099721,7.347428,6.192669,4.647243,3.711602,6.969464,5.756233,4.412146,3.531059,-1.51,12.247394,4.505383,1.830646,4.736863,25.037095,0,0,22.962715,42.464569,5.022633,0,0,0,11.499024,11.60094,4.736863,0,4.89991,0,11.835812,20.137185,58.614106,0,11.499024,11.60094,9.636773,0,0,0,0,29.800041,36.876592,35.51141,0,11.499024,0,0,0,0,17,0,1,0,0,0,0,0,1,0,1,20,2,0,0,15,6,0,0,3,2,0,0,0,0,2,0,0,0,10,8,0,0,0,1,2,1,0,0,0,6,3
327,158856,NC(=O)N1c2ccccc2C=Cc2ccccc21.O.O,1.7378,80.762,116.110643,109.33,272.304,272.116092,5,6,0,1,1,2,5,20,36,3,2,0,1,0,0,1,2,0,0,0,10.706315,5.729004,4.124613,3.018152,2.210963,5.729004,4.124613,3.018152,2.210963,-2.63,15.427571,6.008354,2.39939,10.633577,16.983498,0,0,11.126903,48.530937,0,12.15204,0,16.16931,0,0,15.746921,0,0,5.733667,0,4.89991,59.65784,0,0,29.557927,16.686051,4.89991,4.794537,0,0,48.550243,23.259637,0,11.374773,0,0,0,0,6.031115,15,0,0,0,0,0,0,1,1,3,0,20,2,1,0,10,7,0,0,8,5,6,3,0,0,2,0,1,0,10,5,0,0,0,0,2,1,0,0,0,4,2
328,156883,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)C1CCC(=O)O1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.6296,124.357,219.859002,279.61,555.497,555.181271,17,8,11,7,10,3,17,39,68,3,1,2,2,1,2,2,0,0,0,0.545455,20.570224,11.694345,8.929116,5.920005,4.031591,11.694345,8.929116,5.920005,4.031591,-4.54,30.682425,13.313229,8.767146,11.050456,107.226192,44.719445,0,44.218858,12.524164,0,0,0,0,0,0,58.724733,0,20.184655,5.733667,68.73445,6.544756,18.218092,0,0,41.59876,46.097317,28.767223,9.778516,0,0,0,12.841643,37.697993,19.168963,12.083682,11.705017,11.814359,5.90718,23.877221,22,0,0,0,0,0,0,2,3,11,1,39,18,7,0,13,2,0,11,29,17,8,7,0,0,12,4,7,1,10,5,0,0,0,3,0,0,0,0,0,0,0
329,156665,N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21.O,-1.3156,45.5078,80.014339,132.12,203.194,203.079373,6,6,2,3,3,0,6,14,27,2,0,2,2,0,0,0,0,2,2,0.75,7.434538,4.233289,3.937854,3.338047,2.593832,4.233289,3.937854,3.338047,2.593832,-1.14,10.93776,2.927144,1.108643,5.733667,33.166782,9.589074,17.753718,12.841643,0,0,0,0,0,0,0,25.278321,0,0,23.487386,18.380568,0,0,0,0,11.938611,21.422914,9.589074,0,0,0,0,18.759549,5.917906,5.917906,5.538925,0,0,0,11.938611,8,0,0,0,0,0,0,1,0,5,0,14,5,2,0,7,0,0,2,11,6,6,4,0,0,5,0,2,0,2,3,1,1,0,1,0,0,0,0,0,2,1
330,156333,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,3.7831,109.7359,165.205037,53.6,387.911,387.171355,5,2,6,2,4,1,6,27,53,3,2,1,1,0,1,1,2,0,0,0.380952,16.715076,9.550642,7.254846,5.546416,3.833565,9.172678,6.847646,5.233707,3.575411,-2.24,19.519617,8.632309,4.366375,15.37044,43.592997,6.544756,0,29.265999,42.464569,5.022633,0,0,5.687386,5.749512,11.60094,9.5314,0,10.216698,0,31.972997,26.019015,58.614106,0,5.749512,23.195506,15.37044,9.694447,0,0,0,41.932775,24.974377,38.287234,23.383269,5.749512,0,0,5.90718,0,21,0,1,0,0,0,0,2,1,2,0,27,11,1,0,11,6,0,6,7,5,2,2,0,0,5,4,1,0,9,8,0,0,0,1,2,0,0,0,0,0,0
331,156321,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,8.2263,150.1605,229.646072,46.61,574.575,573.225384,4,0,15,0,4,0,6,37,78,3,2,1,1,0,1,1,2,0,0,0.548387,23.739288,14.700197,11.137514,7.900762,5.34419,13.907199,10.221838,7.372097,5.079858,-2.05,29.505152,15.383148,9.642799,0,36.286729,15.132451,5.817221,99.895037,53.003656,0,0,0,4.390415,0,15.929944,18.716352,0,4.89991,0,89.574647,19.634269,69.94778,0,0,27.682494,9.636773,9.589074,4.390415,0,0,73.511345,61.348054,48.80897,0,11.418272,5.783245,0,0,5.969305,31,1,0,1,0,0,0,0,1,3,0,37,19,2,0,12,6,0,15,7,4,0,0,0,0,5,12,2,0,12,5,1,0,0,0,3,0,0,0,0,0,0
332,147515,CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Mg+2],1.5246,82.38,145.400621,80.26,310.717,310.199451,4,0,10,0,4,0,5,21,51,0,0,0,0,0,0,0,0,0,0,0.875,15.565868,7.855267,5.186619,3.215214,2.153927,7.855267,5.186619,3.215214,2.153927,-0.293766,25.648147,17.756979,15.909215,10.213055,34.991402,9.589074,11.835812,79.061522,0,0,0,0,0,0,0,19.802129,0,0,11.835812,79.061522,0,0,0,0,34.991402,19.802129,0,0,0,0,53.378235,37.519099,11.938611,0,0,0,0,0,23.052792,16,0,0,0,0,0,0,0,0,4,0,21,16,2,0,0,0,0,10,10,4,0,0,2,1,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,146571,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,2.96858,106.1856,173.480924,110.86,414.433,414.1591,7,2,5,2,5,0,8,30,53,3,2,0,1,0,0,1,2,0,0,0.318182,16.761443,9.238013,7.123447,4.771144,3.408709,9.238013,7.123447,4.771144,3.408709,-3.28,23.003395,9.962066,5.406539,0,47.691675,26.53387,17.148334,35.095449,42.464569,0,0,0,4.390415,0,0,28.929407,5.261892,4.89991,0,25.049576,20.6401,70.535596,0,6.069221,11.938611,19.849827,0,13.979489,5.261892,0,18.199101,74.437566,0,18.239555,11.418272,0,0,0,11.938611,22,1,0,0,0,0,0,2,0,4,1,30,12,2,1,10,6,0,5,12,7,2,2,0,0,8,4,3,0,9,5,1,0,0,1,2,0,0,0,0,2,1
334,146570,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.81298,90.914,141.833697,36.26,324.399,324.163792,3,0,5,0,3,0,4,24,45,3,2,0,1,0,0,1,2,0,0,0.35,14.050519,8.132551,6.513142,4.58819,3.408709,8.132551,6.513142,4.58819,3.408709,-2.22,16.631264,6.721078,3.055802,0,25.54001,16.944796,17.148334,35.095449,42.464569,0,0,0,4.390415,0,0,9.127278,5.261892,4.89991,0,25.049576,20.6401,70.535596,0,6.069221,0,9.636773,0,4.390415,5.261892,0,18.199101,74.437566,0,18.239555,11.418272,0,0,0,0,20,1,0,0,0,0,0,2,0,0,1,24,9,0,1,10,6,0,5,4,3,0,0,0,0,4,4,1,0,9,5,1,0,0,1,2,0,0,0,0,2,1
335,135236,COc1ccc(CC(C)N)cc1.Cl,2.0067,57.5954,85.497701,35.25,201.697,201.092042,2,2,3,1,2,0,3,13,29,1,1,0,0,0,0,0,1,0,0,0.4,8.804202,4.106225,3.029483,1.716732,1.133404,4.106225,3.029483,1.716732,1.133404,-0.73,12.27,5.837365,4.153415,10.47053,13.151638,6.420822,0,12.487189,24.265468,0,0,0,0,5.749512,12.407033,4.736863,0,0,5.733667,19.3864,7.109798,29.82892,0,5.749512,12.407033,10.47053,0,0,0,12.407033,12.132734,31.040744,6.041841,7.109798,5.749512,0,0,0,0,10,0,1,0,0,0,0,1,0,1,0,13,6,0,0,3,3,0,3,3,2,2,1,0,0,3,2,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0
336,134973,Cc1ccc2c(c1)C1CN(C)CCC1N2.Cl.Cl,3.05182,77.9407,115.590218,15.27,275.223,274.100354,2,1,0,1,2,0,4,17,37,3,1,1,2,0,1,2,1,0,0,0.538462,11.904775,5.794883,4.998947,3.763335,2.922925,5.794883,4.998947,3.763335,2.922925,-0.44,14.620386,5.468593,2.5403,5.316789,31.078935,0,6.923737,23.465631,18.199101,0,0,0,5.687386,0,24.814066,0,0,4.89991,0,25.304306,25.453973,29.326004,0,0,30.501453,10.216698,0,0,0,24.814066,17.696186,38.566806,24.19189,0,0,0,0,0,0,13,0,2,0,0,0,0,0,2,0,0,17,2,0,0,12,3,0,0,2,2,1,1,0,0,2,0,0,0,7,6,0,0,0,1,2,0,0,0,0,4,2
337,128563,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,3.0001,105.27,180.128863,109.11,432.469,432.178418,8,0,3,0,8,0,8,31,59,4,1,3,3,1,1,1,0,2,2,0.652174,18.213216,10.628786,9.534139,7.811391,6.463588,10.628786,9.534139,7.811391,6.463588,-2.64,21.586702,7.496102,3.26961,0,36.904925,33.388738,28.583699,58.121916,23.009844,0,0,0,0,0,0,37.805889,0,0,28.583699,58.662431,7.109798,24.156145,0,0,23.691161,18.62774,19.178149,0,0,0,13.847474,36.158813,24.825916,31.471936,6.103966,11.887211,0,0,17.907916,23,0,0,0,0,0,0,0,0,6,2,31,9,4,0,19,2,0,3,16,8,0,0,0,0,8,2,2,0,9,8,2,0,0,1,3,0,0,0,0,4,2
338,127151,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,3.1938,90.0317,136.927759,39.72,313.397,313.167794,4,1,6,1,4,0,4,23,46,3,2,1,1,0,1,1,2,0,0,0.368421,13.404025,8.139507,5.44225,3.825002,2.740512,8.139507,5.44225,3.825002,2.740512,-2.04,15.840489,7.993806,4.032016,14.790515,32.407243,4.736863,0,18.591155,54.597304,0,0,0,0,11.499024,0,14.210589,0,5.316789,0,19.13167,26.303277,60.160755,0,11.499024,0,19.527377,0,0,0,0,42.464569,24.619923,13.089513,13.213764,6.103966,17.60299,0,0,0,19,0,0,0,0,0,0,0,1,2,1,23,7,0,0,12,6,0,6,7,4,1,1,0,0,1,3,1,0,14,4,0,0,0,0,3,0,0,0,0,0,0
339,127150,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1.CS(=O)(=O)O,2.6978,107.5043,165.927168,94.09,409.504,409.155909,7,2,6,2,6,0,8,28,55,3,2,1,1,0,1,1,2,0,0,0.4,16.89248,10.911975,7.64131,3.825002,2.740512,9.063663,6.17527,3.825002,2.740512,-2.13,22.16219,11.01331,7.854025,14.790515,51.633559,14.85499,0,18.591155,54.597304,0,0,0,0,11.499024,0,27.181136,0,5.316789,0,19.13167,32.559046,60.160755,0,11.499024,10.118127,19.527377,4.55275,0,8.417797,0,42.464569,24.619923,13.089513,19.469533,6.103966,17.60299,0,10.118127,0,20,0,0,0,0,1,0,0,1,5,1,28,9,2,0,12,6,0,6,13,7,2,2,0,0,5,3,1,1,14,4,0,0,0,0,3,0,0,0,0,0,0
340,125017,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,2.7326,77.4366,115.423294,43.7,263.381,263.188529,3,2,4,2,3,0,3,19,44,2,1,1,1,0,0,0,1,1,1,0.625,11.971033,7.171941,6.070597,4.211204,3.169826,7.171941,6.070597,4.211204,3.169826,-1.06,14.351236,5.930548,3.484716,0,41.354116,0,0,43.585466,24.265468,0,0,0,0,5.749512,0,10.213055,0,4.89991,0,43.623065,20.6401,29.82892,0,5.749512,0,15.112965,0,0,0,0,31.395199,44.633173,12.462662,5.601051,5.749512,0,0,0,0,16,0,0,0,0,0,0,1,0,2,0,19,8,0,0,9,3,0,4,5,3,2,2,0,0,4,1,2,0,9,2,1,0,0,0,2,0,0,0,0,0,0
341,123700,CCOC(=O)c1ncc2[nH]c3cccc(OCc4ccccc4)c3c2c1COC,4.6182,111.0432,167.972445,73.44,390.439,390.157957,6,1,7,1,5,0,6,29,51,4,4,0,0,2,0,0,2,0,0,0.217391,16.39768,9.476041,6.6055,4.719895,3.486936,9.476041,6.6055,4.719895,3.486936,-3.38,18.959023,8.324689,3.665909,4.736863,29.653942,22.68749,0,28.539105,54.72778,0,21.80585,0,0,5.749512,0,19.005126,0,9.967957,0,20.137501,13.71668,71.548611,0,5.749512,27.775155,19.194567,0,9.778516,0,0,36.398202,24.619923,23.445697,30.444009,12.356394,5.693928,0,0,5.969305,23,0,0,0,0,0,0,0,2,4,0,29,10,1,0,11,10,0,7,10,6,1,1,0,0,3,6,1,0,11,8,0,0,0,1,3,0,0,0,0,4,2
342,122282,CN1C(=O)N(C)C2C1N(C)C(=O)N2C,-0.367,49.42,82.644562,47.1,198.226,198.111676,6,0,0,0,2,4,6,14,28,2,0,2,2,0,2,2,0,0,0,0.75,8.760052,4.457659,3.835994,3.060821,2.269832,4.457659,3.835994,3.060821,2.269832,-1.46,9.109024,2.52336,0.804068,0,72.184107,0,0,0,0,0,0,0,9.589074,0,0,9.589074,0,19.599639,0,12.331551,28.190688,0,0,0,12.062229,19.599639,0,9.589074,0,0,0,0,28.190688,0,12.331551,0,0,0,12.062229,8,0,0,0,0,0,0,0,4,2,0,14,4,2,0,9,0,0,0,8,6,0,0,0,0,6,0,0,0,0,8,0,0,0,2,0,0,0,0,0,2,1
343,122118,CC1(C)[C@H]2CC[C@]1(C)C(OC(=O)N[C@](C)(CC1CNc3ccccc31)C(=O)NC[C@H](NC(=O)CCC(=O)O)c1ccccc1)C2.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1.7657,215.5733,339.699446,259.04,813.99,813.452408,16,11,18,11,12,3,16,58,121,5,2,2,3,0,0,1,2,2,2,0.619048,34.110545,20.001223,16.821391,12.745034,8.632391,20.001223,16.821391,12.745034,8.632391,-4.32,46.370775,20.093123,11.0342,26.583943,123.86365,19.120475,16.747887,89.306528,54.597304,0,0,0,10.481923,0,0,54.554176,0,21.267154,16.747887,114.238383,38.605612,65.724207,0,0,29.564291,61.95997,14.383612,4.794537,0,0,69.302148,68.180862,43.075374,25.173511,29.954791,0,11.814359,0,12.062545,42,0,0,0,0,0,0,4,1,11,0,58,33,4,0,18,6,0,18,27,16,11,11,0,0,15,11,9,1,14,6,2,0,0,3,2,0,0,0,0,5,3
